"CHECK_ID","BL_ID","CHECK_TIMESTAMP","COMPLIANT","VIOLATIONS","RISK_SCORE","RULES_CHECKED"
3764,9343,"2026-08-18 17:12:08.077",true,"[]",0,3
3765,8442,"2026-08-18 17:12:08.077",true,"[]",0,3
3766,9306,"2026-08-18 17:12:08.077",true,"[]",0,3
3767,8675,"2026-08-18 17:12:08.077",true,"[]",0,3
3768,5125,"2026-08-18 17:12:08.077",true,"[]",0,3
3769,5040,"2026-08-18 17:12:08.077",true,"[]",0,3
3770,3381,"2026-08-18 17:12:08.077",true,"[]",0,3
3771,6091,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3772,5855,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3773,9242,"2026-08-18 17:12:08.077",true,"[]",0,3
3774,1791,"2026-08-18 17:12:08.077",true,"[]",0,3
3775,1502,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3776,4940,"2026-08-18 17:12:08.077",true,"[]",0,3
3777,9673,"2026-08-18 17:12:08.077",true,"[]",0,3
3778,8569,"2026-08-18 17:12:08.077",true,"[]",0,3
3779,496,"2026-08-18 17:12:08.077",true,"[]",0,3
3780,9779,"2026-08-18 17:12:08.077",true,"[]",0,3
3781,7704,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3782,2427,"2026-08-18 17:12:08.077",true,"[]",0,3
3783,7051,"2026-08-18 17:12:08.077",true,"[]",0,3
3784,6736,"2026-08-18 17:12:08.077",true,"[]",0,3
3785,4775,"2026-08-18 17:12:08.077",true,"[]",0,3
3786,1712,"2026-08-18 17:12:08.077",true,"[]",0,3
3787,5639,"2026-08-18 17:12:08.077",true,"[]",0,3
3788,1714,"2026-08-18 17:12:08.077",true,"[]",0,3
3789,5155,"2026-08-18 17:12:08.077",true,"[]",0,3
3790,6760,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3791,8178,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3792,2508,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3793,1569,"2026-08-18 17:12:08.077",true,"[]",0,3
3794,8177,"2026-08-18 17:12:08.077",true,"[]",0,3
3795,4764,"2026-08-18 17:12:08.077",true,"[]",0,3
3796,1487,"2026-08-18 17:12:08.077",true,"[]",0,3
3797,1532,"2026-08-18 17:12:08.077",true,"[]",0,3
3798,915,"2026-08-18 17:12:08.077",true,"[]",0,3
3799,1839,"2026-08-18 17:12:08.077",true,"[]",0,3
3800,6567,"2026-08-18 17:12:08.077",true,"[]",0,3
3801,3623,"2026-08-18 17:12:08.077",true,"[]",0,3
3802,6677,"2026-08-18 17:12:08.077",true,"[]",0,3
3803,3140,"2026-08-18 17:12:08.077",true,"[]",0,3
3804,1555,"2026-08-18 17:12:08.077",true,"[]",0,3
3805,6909,"2026-08-18 17:12:08.077",true,"[]",0,3
3806,9778,"2026-08-18 17:12:08.077",true,"[]",0,3
3807,1378,"2026-08-18 17:12:08.077",true,"[]",0,3
3808,5922,"2026-08-18 17:12:08.077",true,"[]",0,3
3809,6368,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3810,7721,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE"",""DANGEROUS_GOODS""]",50,3
3811,5333,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3812,275,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
3813,2766,"2026-08-18 17:12:08.077",true,"[]",0,3
3814,1627,"2026-08-18 17:12:08.077",true,"[]",0,3
3815,2617,"2026-08-18 17:12:08.077",true,"[]",0,3
3816,2420,"2026-08-18 17:12:08.077",true,"[]",0,3
3817,5346,"2026-08-18 17:12:08.077",true,"[]",0,3
3818,7112,"2026-08-18 17:12:08.077",true,"[]",0,3
3819,3530,"2026-08-18 17:12:08.077",true,"[]",0,3
3820,1855,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3821,7349,"2026-08-18 17:12:08.077",true,"[]",0,3
3822,1849,"2026-08-18 17:12:08.077",true,"[]",0,3
3823,6754,"2026-08-18 17:12:08.077",true,"[]",0,3
3824,7651,"2026-08-18 17:12:08.077",true,"[]",0,3
3825,4500,"2026-08-18 17:12:08.077",true,"[]",0,3
3826,2368,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3827,2647,"2026-08-18 17:12:08.077",true,"[]",0,3
3828,2471,"2026-08-18 17:12:08.077",true,"[]",0,3
3829,3185,"2026-08-18 17:12:08.077",true,"[]",0,3
3830,5145,"2026-08-18 17:12:08.077",true,"[]",0,3
3831,1157,"2026-08-18 17:12:08.077",true,"[]",0,3
3832,5732,"2026-08-18 17:12:08.077",true,"[]",0,3
3833,6226,"2026-08-18 17:12:08.077",true,"[]",0,3
3834,2226,"2026-08-18 17:12:08.077",true,"[]",0,3
3835,5891,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
3836,9016,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3837,7147,"2026-08-18 17:12:08.077",true,"[]",0,3
3838,5829,"2026-08-18 17:12:08.077",true,"[]",0,3
3839,2482,"2026-08-18 17:12:08.077",true,"[]",0,3
3840,9822,"2026-08-18 17:12:08.077",true,"[]",0,3
3841,4817,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3842,8103,"2026-08-18 17:12:08.077",true,"[]",0,3
3843,8489,"2026-08-18 17:12:08.077",true,"[]",0,3
3844,6137,"2026-08-18 17:12:08.077",true,"[]",0,3
3845,2488,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
3846,2672,"2026-08-18 17:12:08.077",true,"[]",0,3
3847,2533,"2026-08-18 17:12:08.077",true,"[]",0,3
3848,7058,"2026-08-18 17:12:08.077",true,"[]",0,3
3849,1807,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
3850,4913,"2026-08-18 17:12:08.077",true,"[]",0,3
3851,4160,"2026-08-18 17:12:08.077",true,"[]",0,3
3852,6360,"2026-08-18 17:12:08.077",true,"[]",0,3
3853,1565,"2026-08-18 17:12:08.077",true,"[]",0,3
3854,7094,"2026-08-18 17:12:08.077",true,"[]",0,3
3855,9373,"2026-08-18 17:12:08.077",true,"[]",0,3
3856,4123,"2026-08-18 17:12:08.077",true,"[]",0,3
3857,7741,"2026-08-18 17:12:08.077",true,"[]",0,3
3858,9579,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3859,3631,"2026-08-18 17:12:08.077",true,"[]",0,3
3860,5078,"2026-08-18 17:12:08.077",true,"[]",0,3
3861,7085,"2026-08-18 17:12:08.077",true,"[]",0,3
3862,3048,"2026-08-18 17:12:08.077",true,"[]",0,3
3863,8878,"2026-08-18 17:12:08.077",true,"[]",0,3
3864,8568,"2026-08-18 17:12:08.077",true,"[]",0,3
3865,2922,"2026-08-18 17:12:08.077",true,"[]",0,3
3866,3301,"2026-08-18 17:12:08.077",true,"[]",0,3
3867,6424,"2026-08-18 17:12:08.077",true,"[]",0,3
3868,6445,"2026-08-18 17:12:08.077",true,"[]",0,3
3869,9797,"2026-08-18 17:12:08.077",true,"[]",0,3
3870,1229,"2026-08-18 17:12:08.077",true,"[]",0,3
3871,8667,"2026-08-18 17:12:08.077",true,"[]",0,3
3872,6101,"2026-08-18 17:12:08.077",true,"[]",0,3
3873,2003,"2026-08-18 17:12:08.077",true,"[]",0,3
3874,5778,"2026-08-18 17:12:08.077",true,"[]",0,3
3875,8745,"2026-08-18 17:12:08.077",true,"[]",0,3
3876,2321,"2026-08-18 17:12:08.077",true,"[]",0,3
3877,6726,"2026-08-18 17:12:08.077",true,"[]",0,3
3878,6847,"2026-08-18 17:12:08.077",true,"[]",0,3
3879,7145,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3880,5189,"2026-08-18 17:12:08.077",true,"[]",0,3
3881,9400,"2026-08-18 17:12:08.077",true,"[]",0,3
3882,2175,"2026-08-18 17:12:08.077",true,"[]",0,3
3883,19,"2026-08-18 17:12:08.077",true,"[]",0,3
3884,121,"2026-08-18 17:12:08.077",true,"[]",0,3
3885,592,"2026-08-18 17:12:08.077",true,"[]",0,3
3886,6144,"2026-08-18 17:12:08.077",true,"[]",0,3
3887,6290,"2026-08-18 17:12:08.077",true,"[]",0,3
3888,4702,"2026-08-18 17:12:08.077",true,"[]",0,3
3889,489,"2026-08-18 17:12:08.077",true,"[]",0,3
3890,9706,"2026-08-18 17:12:08.077",true,"[]",0,3
3891,9132,"2026-08-18 17:12:08.077",true,"[]",0,3
3892,5930,"2026-08-18 17:12:08.077",true,"[]",0,3
3893,7643,"2026-08-18 17:12:08.077",true,"[]",0,3
3894,2587,"2026-08-18 17:12:08.077",true,"[]",0,3
3895,3759,"2026-08-18 17:12:08.077",true,"[]",0,3
3896,4118,"2026-08-18 17:12:08.077",true,"[]",0,3
3897,1908,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3898,4108,"2026-08-18 17:12:08.077",true,"[]",0,3
3899,4641,"2026-08-18 17:12:08.077",true,"[]",0,3
3900,7925,"2026-08-18 17:12:08.077",true,"[]",0,3
3901,602,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3902,7416,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3903,7304,"2026-08-18 17:12:08.077",true,"[]",0,3
3904,2238,"2026-08-18 17:12:08.077",true,"[]",0,3
3905,4535,"2026-08-18 17:12:08.077",true,"[]",0,3
3906,7103,"2026-08-18 17:12:08.077",true,"[]",0,3
3907,4365,"2026-08-18 17:12:08.077",true,"[]",0,3
3908,8220,"2026-08-18 17:12:08.077",true,"[]",0,3
3909,2502,"2026-08-18 17:12:08.077",true,"[]",0,3
3910,1050,"2026-08-18 17:12:08.077",true,"[]",0,3
3911,9704,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3912,1480,"2026-08-18 17:12:08.077",true,"[]",0,3
3913,9677,"2026-08-18 17:12:08.077",true,"[]",0,3
3914,3305,"2026-08-18 17:12:08.077",true,"[]",0,3
3915,373,"2026-08-18 17:12:08.077",true,"[]",0,3
3916,4143,"2026-08-18 17:12:08.077",true,"[]",0,3
3917,531,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
3918,1355,"2026-08-18 17:12:08.077",true,"[]",0,3
3919,3959,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3920,9878,"2026-08-18 17:12:08.077",true,"[]",0,3
3921,1728,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3922,8711,"2026-08-18 17:12:08.077",true,"[]",0,3
3923,6087,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3924,3132,"2026-08-18 17:12:08.077",true,"[]",0,3
3925,5677,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3926,2643,"2026-08-18 17:12:08.077",true,"[]",0,3
3927,4607,"2026-08-18 17:12:08.077",true,"[]",0,3
3928,4622,"2026-08-18 17:12:08.077",true,"[]",0,3
3929,1767,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3930,3247,"2026-08-18 17:12:08.077",true,"[]",0,3
3931,336,"2026-08-18 17:12:08.077",true,"[]",0,3
3932,8851,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3933,8993,"2026-08-18 17:12:08.077",true,"[]",0,3
3934,17,"2026-08-18 17:12:08.077",true,"[]",0,3
3935,3889,"2026-08-18 17:12:08.077",true,"[]",0,3
3936,5756,"2026-08-18 17:12:08.077",true,"[]",0,3
3937,187,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3938,3921,"2026-08-18 17:12:08.077",true,"[]",0,3
3939,7434,"2026-08-18 17:12:08.077",true,"[]",0,3
3940,1234,"2026-08-18 17:12:08.077",true,"[]",0,3
3941,6219,"2026-08-18 17:12:08.077",true,"[]",0,3
3942,6820,"2026-08-18 17:12:08.077",true,"[]",0,3
3943,8321,"2026-08-18 17:12:08.077",true,"[]",0,3
3944,4638,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3945,5992,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
3946,1421,"2026-08-18 17:12:08.077",true,"[]",0,3
3947,6195,"2026-08-18 17:12:08.077",true,"[]",0,3
3948,748,"2026-08-18 17:12:08.077",true,"[]",0,3
3949,5478,"2026-08-18 17:12:08.077",true,"[]",0,3
3950,2935,"2026-08-18 17:12:08.077",true,"[]",0,3
3951,8838,"2026-08-18 17:12:08.077",true,"[]",0,3
3952,2683,"2026-08-18 17:12:08.077",true,"[]",0,3
3953,7555,"2026-08-18 17:12:08.077",true,"[]",0,3
3954,3904,"2026-08-18 17:12:08.077",true,"[]",0,3
3955,6769,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3956,814,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3957,201,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3958,8907,"2026-08-18 17:12:08.077",true,"[]",0,3
3959,5422,"2026-08-18 17:12:08.077",true,"[]",0,3
3960,1909,"2026-08-18 17:12:08.077",true,"[]",0,3
3961,9006,"2026-08-18 17:12:08.077",true,"[]",0,3
3962,1345,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3963,6537,"2026-08-18 17:12:08.077",true,"[]",0,3
3964,3508,"2026-08-18 17:12:08.077",true,"[]",0,3
3965,5242,"2026-08-18 17:12:08.077",true,"[]",0,3
3966,6703,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3967,7056,"2026-08-18 17:12:08.077",true,"[]",0,3
3968,5123,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3969,5600,"2026-08-18 17:12:08.077",true,"[]",0,3
3970,1010,"2026-08-18 17:12:08.077",true,"[]",0,3
3971,3725,"2026-08-18 17:12:08.077",true,"[]",0,3
3972,8373,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3973,2961,"2026-08-18 17:12:08.077",true,"[]",0,3
3974,7552,"2026-08-18 17:12:08.077",true,"[]",0,3
3975,6700,"2026-08-18 17:12:08.077",true,"[]",0,3
3976,6935,"2026-08-18 17:12:08.077",true,"[]",0,3
3977,5285,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3978,1617,"2026-08-18 17:12:08.077",true,"[]",0,3
3979,8660,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3980,7343,"2026-08-18 17:12:08.077",true,"[]",0,3
3981,1492,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3982,7873,"2026-08-18 17:12:08.077",true,"[]",0,3
3983,2269,"2026-08-18 17:12:08.077",true,"[]",0,3
3984,7941,"2026-08-18 17:12:08.077",true,"[]",0,3
3985,5350,"2026-08-18 17:12:08.077",true,"[]",0,3
3986,2736,"2026-08-18 17:12:08.077",true,"[]",0,3
3987,1799,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
3988,8251,"2026-08-18 17:12:08.077",true,"[]",0,3
3989,6933,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
3990,5529,"2026-08-18 17:12:08.077",true,"[]",0,3
3991,116,"2026-08-18 17:12:08.077",true,"[]",0,3
3992,8384,"2026-08-18 17:12:08.077",true,"[]",0,3
3993,3640,"2026-08-18 17:12:08.077",true,"[]",0,3
3994,8933,"2026-08-18 17:12:08.077",true,"[]",0,3
3995,2092,"2026-08-18 17:12:08.077",true,"[]",0,3
3996,9208,"2026-08-18 17:12:08.077",true,"[]",0,3
3997,7795,"2026-08-18 17:12:08.077",true,"[]",0,3
3998,8735,"2026-08-18 17:12:08.077",true,"[]",0,3
3999,7189,"2026-08-18 17:12:08.077",true,"[]",0,3
4000,2350,"2026-08-18 17:12:08.077",true,"[]",0,3
4001,9633,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4002,8747,"2026-08-18 17:12:08.077",true,"[]",0,3
4003,299,"2026-08-18 17:12:08.077",true,"[]",0,3
4004,8888,"2026-08-18 17:12:08.077",true,"[]",0,3
4005,2293,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4006,5687,"2026-08-18 17:12:08.077",true,"[]",0,3
4007,4530,"2026-08-18 17:12:08.077",true,"[]",0,3
4008,8521,"2026-08-18 17:12:08.077",true,"[]",0,3
4009,3804,"2026-08-18 17:12:08.077",true,"[]",0,3
4010,6668,"2026-08-18 17:12:08.077",true,"[]",0,3
4011,8473,"2026-08-18 17:12:08.077",true,"[]",0,3
4012,9560,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4013,5181,"2026-08-18 17:12:08.077",true,"[]",0,3
4014,8100,"2026-08-18 17:12:08.077",true,"[]",0,3
4015,7032,"2026-08-18 17:12:08.077",true,"[]",0,3
4016,6593,"2026-08-18 17:12:08.077",true,"[]",0,3
4017,4086,"2026-08-18 17:12:08.077",true,"[]",0,3
4018,8912,"2026-08-18 17:12:08.077",true,"[]",0,3
4019,1715,"2026-08-18 17:12:08.077",true,"[]",0,3
4020,8052,"2026-08-18 17:12:08.077",true,"[]",0,3
4021,4173,"2026-08-18 17:12:08.077",true,"[]",0,3
4022,7868,"2026-08-18 17:12:08.077",true,"[]",0,3
4023,886,"2026-08-18 17:12:08.077",true,"[]",0,3
4024,2176,"2026-08-18 17:12:08.077",true,"[]",0,3
4025,2198,"2026-08-18 17:12:08.077",true,"[]",0,3
4026,8107,"2026-08-18 17:12:08.077",true,"[]",0,3
4027,8132,"2026-08-18 17:12:08.077",true,"[]",0,3
4028,867,"2026-08-18 17:12:08.077",true,"[]",0,3
4029,1529,"2026-08-18 17:12:08.077",true,"[]",0,3
4030,3534,"2026-08-18 17:12:08.077",true,"[]",0,3
4031,9615,"2026-08-18 17:12:08.077",true,"[]",0,3
4032,1691,"2026-08-18 17:12:08.077",true,"[]",0,3
4033,9689,"2026-08-18 17:12:08.077",true,"[]",0,3
4034,3728,"2026-08-18 17:12:08.077",true,"[]",0,3
4035,276,"2026-08-18 17:12:08.077",true,"[]",0,3
4036,2157,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4037,6737,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
4038,706,"2026-08-18 17:12:08.077",true,"[]",0,3
4039,576,"2026-08-18 17:12:08.077",true,"[]",0,3
4040,4455,"2026-08-18 17:12:08.077",true,"[]",0,3
4041,2104,"2026-08-18 17:12:08.077",true,"[]",0,3
4042,405,"2026-08-18 17:12:08.077",true,"[]",0,3
4043,2309,"2026-08-18 17:12:08.077",true,"[]",0,3
4044,4711,"2026-08-18 17:12:08.077",true,"[]",0,3
4045,4688,"2026-08-18 17:12:08.077",true,"[]",0,3
4046,7268,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
4047,1838,"2026-08-18 17:12:08.077",true,"[]",0,3
4048,6128,"2026-08-18 17:12:08.077",true,"[]",0,3
4049,6827,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4050,9451,"2026-08-18 17:12:08.077",true,"[]",0,3
4051,1461,"2026-08-18 17:12:08.077",true,"[]",0,3
4052,1425,"2026-08-18 17:12:08.077",true,"[]",0,3
4053,6119,"2026-08-18 17:12:08.077",true,"[]",0,3
4054,4053,"2026-08-18 17:12:08.077",true,"[]",0,3
4055,8322,"2026-08-18 17:12:08.077",true,"[]",0,3
4056,5006,"2026-08-18 17:12:08.077",true,"[]",0,3
4057,7547,"2026-08-18 17:12:08.077",true,"[]",0,3
4058,1543,"2026-08-18 17:12:08.077",true,"[]",0,3
4059,9798,"2026-08-18 17:12:08.077",true,"[]",0,3
4060,8808,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4061,1104,"2026-08-18 17:12:08.077",true,"[]",0,3
4062,308,"2026-08-18 17:12:08.077",true,"[]",0,3
4063,8789,"2026-08-18 17:12:08.077",true,"[]",0,3
4064,9513,"2026-08-18 17:12:08.077",true,"[]",0,3
4065,6441,"2026-08-18 17:12:08.077",true,"[]",0,3
4066,3850,"2026-08-18 17:12:08.077",true,"[]",0,3
4067,1659,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4068,1301,"2026-08-18 17:12:08.077",true,"[]",0,3
4069,4383,"2026-08-18 17:12:08.077",true,"[]",0,3
4070,9972,"2026-08-18 17:12:08.077",true,"[]",0,3
4071,6473,"2026-08-18 17:12:08.077",true,"[]",0,3
4072,7543,"2026-08-18 17:12:08.077",true,"[]",0,3
4073,4043,"2026-08-18 17:12:08.077",true,"[]",0,3
4074,2155,"2026-08-18 17:12:08.077",true,"[]",0,3
4075,2199,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4076,9696,"2026-08-18 17:12:08.077",true,"[]",0,3
4077,6934,"2026-08-18 17:12:08.077",true,"[]",0,3
4078,6905,"2026-08-18 17:12:08.077",true,"[]",0,3
4079,8289,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4080,6014,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4081,1145,"2026-08-18 17:12:08.077",true,"[]",0,3
4082,5629,"2026-08-18 17:12:08.077",true,"[]",0,3
4083,9456,"2026-08-18 17:12:08.077",true,"[]",0,3
4084,4417,"2026-08-18 17:12:08.077",true,"[]",0,3
4085,317,"2026-08-18 17:12:08.077",true,"[]",0,3
4086,2286,"2026-08-18 17:12:08.077",true,"[]",0,3
4087,3415,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
4088,6913,"2026-08-18 17:12:08.077",true,"[]",0,3
4089,6341,"2026-08-18 17:12:08.077",true,"[]",0,3
4090,1083,"2026-08-18 17:12:08.077",true,"[]",0,3
4091,2099,"2026-08-18 17:12:08.077",true,"[]",0,3
4092,6262,"2026-08-18 17:12:08.077",true,"[]",0,3
4093,4807,"2026-08-18 17:12:08.077",true,"[]",0,3
4094,925,"2026-08-18 17:12:08.077",true,"[]",0,3
4095,8640,"2026-08-18 17:12:08.077",true,"[]",0,3
4096,3978,"2026-08-18 17:12:08.077",true,"[]",0,3
4097,9161,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4098,4955,"2026-08-18 17:12:08.077",true,"[]",0,3
4099,9122,"2026-08-18 17:12:08.077",true,"[]",0,3
4100,3356,"2026-08-18 17:12:08.077",true,"[]",0,3
4101,6023,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4102,1967,"2026-08-18 17:12:08.077",true,"[]",0,3
4103,4036,"2026-08-18 17:12:08.077",true,"[]",0,3
4104,8449,"2026-08-18 17:12:08.077",true,"[]",0,3
4105,2684,"2026-08-18 17:12:08.077",true,"[]",0,3
4106,5411,"2026-08-18 17:12:08.077",true,"[]",0,3
4107,8873,"2026-08-18 17:12:08.077",true,"[]",0,3
4108,2668,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4109,4384,"2026-08-18 17:12:08.077",true,"[]",0,3
4110,8928,"2026-08-18 17:12:08.077",true,"[]",0,3
4111,8831,"2026-08-18 17:12:08.077",true,"[]",0,3
4112,3174,"2026-08-18 17:12:08.077",true,"[]",0,3
4113,2591,"2026-08-18 17:12:08.077",true,"[]",0,3
4114,6920,"2026-08-18 17:12:08.077",true,"[]",0,3
4115,6556,"2026-08-18 17:12:08.077",true,"[]",0,3
4116,9527,"2026-08-18 17:12:08.077",true,"[]",0,3
4117,3013,"2026-08-18 17:12:08.077",true,"[]",0,3
4118,1407,"2026-08-18 17:12:08.077",true,"[]",0,3
4119,1324,"2026-08-18 17:12:08.077",true,"[]",0,3
4120,593,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4121,7157,"2026-08-18 17:12:08.077",true,"[]",0,3
4122,93,"2026-08-18 17:12:08.077",true,"[]",0,3
4123,3145,"2026-08-18 17:12:08.077",true,"[]",0,3
4124,2975,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
4125,1776,"2026-08-18 17:12:08.077",true,"[]",0,3
4126,2060,"2026-08-18 17:12:08.077",true,"[]",0,3
4127,6815,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4128,4998,"2026-08-18 17:12:08.077",true,"[]",0,3
4129,1307,"2026-08-18 17:12:08.077",true,"[]",0,3
4130,2234,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4131,3876,"2026-08-18 17:12:08.077",true,"[]",0,3
4132,2532,"2026-08-18 17:12:08.077",true,"[]",0,3
4133,1339,"2026-08-18 17:12:08.077",true,"[]",0,3
4134,8479,"2026-08-18 17:12:08.077",true,"[]",0,3
4135,3453,"2026-08-18 17:12:08.077",true,"[]",0,3
4136,9725,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE"",""DANGEROUS_GOODS""]",50,3
4137,2782,"2026-08-18 17:12:08.077",true,"[]",0,3
4138,1508,"2026-08-18 17:12:08.077",true,"[]",0,3
4139,5598,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4140,2375,"2026-08-18 17:12:08.077",true,"[]",0,3
4141,1546,"2026-08-18 17:12:08.077",true,"[]",0,3
4142,6663,"2026-08-18 17:12:08.077",true,"[]",0,3
4143,8799,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
4144,4239,"2026-08-18 17:12:08.077",true,"[]",0,3
4145,5388,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4146,5256,"2026-08-18 17:12:08.077",true,"[]",0,3
4147,6868,"2026-08-18 17:12:08.077",true,"[]",0,3
4148,9740,"2026-08-18 17:12:08.077",true,"[]",0,3
4149,1518,"2026-08-18 17:12:08.077",true,"[]",0,3
4150,8868,"2026-08-18 17:12:08.077",true,"[]",0,3
4151,2945,"2026-08-18 17:12:08.077",true,"[]",0,3
4152,5609,"2026-08-18 17:12:08.077",true,"[]",0,3
4153,3241,"2026-08-18 17:12:08.077",true,"[]",0,3
4154,7562,"2026-08-18 17:12:08.077",true,"[]",0,3
4155,2888,"2026-08-18 17:12:08.077",true,"[]",0,3
4156,5116,"2026-08-18 17:12:08.077",true,"[]",0,3
4157,3272,"2026-08-18 17:12:08.077",true,"[]",0,3
4158,1724,"2026-08-18 17:12:08.077",true,"[""DANGEROUS_GOODS""]",20,3
4159,8815,"2026-08-18 17:12:08.077",true,"[]",0,3
4160,3436,"2026-08-18 17:12:08.077",false,"[""RESTRICTED_HS_CODE""]",30,3
4161,4189,"2026-08-18 17:12:08.077",true,"[]",0,3
4162,4871,"2026-08-18 17:12:08.077",true,"[]",0,3
4163,2365,"2026-08-18 17:12:08.077",true,"[]",0,3
