1023,"5000002405","1000",2026,"2026-08-02","RE","\N","\N","USD",4436,2405,"2026-08-02 01:10:44.463"
1024,"5000001357","1000",2026,"2026-08-02","RE","\N","\N","USD",3706,1357,"2026-08-02 01:10:52.570"
1025,"5000000327","1000",2026,"2026-08-02","RE","\N","\N","USD",5630,327,"2026-08-02 01:11:00.088"
1026,"5000001643","1000",2026,"2026-08-02","RE","\N","\N","USD",3875,1643,"2026-08-02 01:11:10.290"
1027,"5000003408","1000",2026,"2026-08-02","RE","\N","\N","USD",7888,3408,"2026-08-02 01:11:18.252"
1028,"5000008030","1000",2026,"2026-08-02","RE","\N","\N","USD",6421,8030,"2026-08-02 01:11:27.677"
1029,"5000008780","1000",2026,"2026-08-02","RE","\N","\N","USD",5374,8780,"2026-08-02 01:11:37.916"
1030,"5000004884","1000",2026,"2026-08-02","RE","\N","\N","USD",7721,4884,"2026-08-02 01:12:30.370"
1031,"5000009860","1000",2026,"2026-08-02","RE","\N","\N","USD",3871,9860,"2026-08-02 01:13:00.384"
1032,"5000005428","1000",2026,"2026-08-02","RE","\N","\N","USD",5922,5428,"2026-08-02 01:13:08.798"
1033,"5000001846","1000",2026,"2026-08-02","RE","\N","\N","USD",5724,1846,"2026-08-02 01:14:32.772"
1034,"5000004211","1000",2026,"2026-08-02","RE","\N","\N","USD",7612,4211,"2026-08-02 01:14:40.951"
1035,"5000001982","1000",2026,"2026-08-02","RE","\N","\N","USD",5820,1982,"2026-08-02 01:14:50.794"
1036,"5000001119","1000",2026,"2026-08-02","RE","\N","\N","USD",4234,1119,"2026-08-02 01:14:58.449"
1037,"5000004513","1000",2026,"2026-08-02","RE","\N","\N","USD",7457,4513,"2026-08-02 01:15:06.382"
1038,"5000005092","1000",2026,"2026-08-02","RE","\N","\N","USD",3248,5092,"2026-08-02 01:15:56.325"
1039,"5000002000","1000",2026,"2026-08-02","RE","\N","\N","USD",4229,2000,"2026-08-02 01:16:17.027"
1040,"5000002586","1000",2026,"2026-08-02","RE","\N","\N","USD",7024,2586,"2026-08-02 01:16:24.791"
1041,"5000006893","1000",2026,"2026-08-02","RE","\N","\N","USD",7205,6893,"2026-08-02 01:16:33.107"
1042,"5000006891","1000",2026,"2026-08-02","RE","\N","\N","USD",6262,6891,"2026-08-02 01:16:43.576"
1043,"5000000325","1000",2026,"2026-08-02","RE","\N","\N","USD",6433,325,"2026-08-02 01:16:50.675"
1044,"5000008812","1000",2026,"2026-08-02","RE","\N","\N","USD",7640,8812,"2026-08-02 01:16:58.211"
1045,"5000001159","1000",2026,"2026-08-02","RE","\N","\N","USD",3590,1159,"2026-08-02 01:17:11.188"
1046,"5000000432","1000",2026,"2026-08-02","RE","\N","\N","USD",6228,432,"2026-08-02 01:17:18.674"
1047,"5000006767","1000",2026,"2026-08-02","RE","\N","\N","USD",6548,6767,"2026-08-02 01:17:28.394"
1048,"5000005827","1000",2026,"2026-08-02","RE","\N","\N","USD",6814,5827,"2026-08-02 01:17:36.338"
1049,"5000005009","1000",2026,"2026-08-02","RE","\N","\N","USD",3940,5009,"2026-08-02 01:17:44.345"
1050,"5000003036","1000",2026,"2026-08-02","RE","\N","\N","USD",5765,3036,"2026-08-02 01:17:52.297"
1051,"5000000418","1000",2026,"2026-08-02","RE","\N","\N","USD",4932,418,"2026-08-02 01:18:00.009"
1052,"5000009863","1000",2026,"2026-08-02","RE","\N","\N","USD",4271,9863,"2026-08-02 01:18:07.748"
1053,"5000007223","1000",2026,"2026-08-02","RE","\N","\N","USD",3947,7223,"2026-08-02 01:18:17.308"
1054,"5000005054","1000",2026,"2026-08-02","RE","\N","\N","USD",2867,5054,"2026-08-02 01:36:37.806"
1055,"5000009873","1000",2026,"2026-08-02","RE","\N","\N","USD",4509,9873,"2026-08-02 01:37:49.400"
1100,"5000005475","1000",2026,"2026-08-02","RE","\N","\N","USD",5522,5475,"2026-08-02 03:23:59.854"
1400,"5000000195","1000",2026,"2026-08-16","RE","\N","\N","USD",5542,195,"2026-08-16 21:34:34.608"
1401,"5000009736","1000",2026,"2026-08-16","RE","\N","\N","USD",8434,9736,"2026-08-16 22:55:56.729"
1402,"5000009912","1000",2026,"2026-08-16","RE","\N","\N","USD",3818,9912,"2026-08-16 23:22:28.661"
